Gene.symbol	Gene.ID	adj.P.Val	logFC
DAOA	267012	0.612328716466367	0.0595033155317464
CERKL///NEUROD1	375298///4760	0.612328716466367	0.0811117364546492
PCGF2	7703	0.612386328777898	-0.138116344328796
ENGASE	64772	0.612410080498983	0.123208163209753
TRABD	80305	0.612426650987591	0.114943128452383
LGR6	59352	0.612670537124139	-0.242626666834466
		0.612754650569439	0.0904365373752851
CDK7	1022	0.612754650569439	-0.136654521834465
		0.612787045275789	0.130142921807257
UBXN8	7993	0.612904061280714	0.159225442351477
HHATL	57467	0.612923005918652	-0.0972667115294774
CTBP2	1488	0.612954360778639	-0.138721146705215
		0.61317611491143	-0.132896187273242
		0.61317611491143	-0.202562775478457
		0.61317611491143	-0.22513086437188
		0.61317611491143	0.151028509284583
HELZ	9931	0.61317611491143	-0.0999447880804993
		0.61317611491143	-0.0557581216802712
GRM7	2917	0.61317611491143	0.0673642841077102
RCC1L	81554	0.61317611491143	0.204364827743766
		0.61317611491143	0.104539764607711
ZNF322	79692	0.613199586115942	0.324450815605444
		0.613199586115942	0.0629104728333347
HAPLN2	60484	0.613199586115942	-0.0804256240464847
		0.613199586115942	-0.046842798222221
FLYWCH2	114984	0.613340948423364	-0.0948628578514725
LRRC55	219527	0.613340948423364	0.0868871149138331
MIR24-1///C9orf3	407012///84909	0.613410934294507	-0.0710694743027207
PCDHB7	56129	0.61344424389873	0.0753415026757378
		0.613555811817138	-0.178919131651926
ZNF106	64397	0.613585047388234	0.133806597350342
CLEC9A	283420	0.613585047388234	-0.271225086571428
		0.613585047388234	0.342433554587304
LOC102725104///LOC101059935///ANKRD20A8P	102725104///101059935///729171	0.613609120511992	-0.116559357165532
		0.613627438450442	0.206821869354877
GPR22	2845	0.613674146953382	-0.0491350011609972
RRP8	23378	0.613740269271462	0.094212395299321
APOA1	335	0.613841378046094	-0.184140429332198
		0.613841378046094	-0.135529328306121
SLC25A19	60386	0.613841378046094	0.175433449438777
MBD3L3///MBD3L4///MBD3L5///MBD3L2	653657///653656///284428///125997	0.613841378046094	-0.0762992259988646
DACT3	147906	0.613916444391258	0.0944603118424059
		0.613925021737674	-0.0939541341927432
NAV2	89797	0.613995351445954	-0.251857842422901
PDE8A	5151	0.613995351445954	-0.167142202276642
		0.613995351445954	-0.187600856353741
		0.614084068790427	0.196831344243765
C6orf141	135398	0.614085721289572	-0.125160318506802
OR52D1	390066	0.614085721289572	0.0867953951757383
		0.614138248281948	0.0957069112131537
DCSTAMP	81501	0.614138248281948	0.0747678992448981
		0.614346284240903	-0.0726748959467116
RPAIN	84268	0.614418502479808	-0.166453080361675
ARSH	347527	0.614466537757699	-0.0842210626179121
FABP6	2172	0.614620863174124	-0.089664352036281
		0.614623817040277	-0.112752746657596
		0.614623817040277	0.151351643386623
MIP	4284	0.614623817040277	-0.0830537606791371
SUN3	256979	0.614652064752582	-0.0590381057664398
OPRPN	58503	0.614812132473433	-0.0624411312970512
BCL2L15	440603	0.614996992382551	-0.0971078308956912
RAD51B	5890	0.614997388017723	0.134349855134923
NUDT18	79873	0.615032472204895	-0.0870018943027198
RPL5	6125	0.615090310233108	0.161190557963725
ZSCAN1	284312	0.615149476658455	-0.0759905593900214
HSD17B2	3294	0.615224203039922	0.0819058254954652
LOC647983	647983	0.615224203039922	-0.0885843054365063
		0.615228015774872	-0.0500553647312922
TOPAZ1	375337	0.615298763643957	-0.106896404518139
ADAM7	8756	0.615298763643957	-0.0590127364999988
ZNF549	256051	0.615315535199439	-0.16935663992517
LOC100996747///RPS26P11///RPS26///PDPK1	100996747///441502///6231///5170	0.615315535199439	0.22790663595465
		0.615319355988933	-0.10307197639569
		0.615324797277826	0.193617233563494
ABHD14A	25864	0.615489859905731	-0.140448519038546
DCC	1630	0.615490080563394	-0.111800573352607
		0.615490080563394	0.123161371240364
NAIP	4671	0.615505653705701	0.286065595795922
		0.615609619168492	-0.0532259036927436
		0.615609619168492	-0.103840207119047
C8orf74	203076	0.615609619168492	-0.0722508474081618
		0.615822156119911	0.0406228463163276
		0.615986090612498	-0.115629139636053
		0.616029593326213	0.200883916036283
TRPM3	80036	0.616154927680682	-0.0537515508798174
BPNT1	10380	0.616165475526909	0.222159348926304
CBLN1	869	0.6162828831491	-0.0846996051870734
		0.616349554096476	0.116569004976192
SNORD116-12	100033424	0.616349554096476	-0.106043115735827
ZC3HC1	51530	0.616349554096476	0.137874294081635
		0.616421223099729	-0.137272804742629
ZNF17	7565	0.616468678827889	0.14571321638889
		0.61653324999774	0.132647493113382
		0.61653324999774	0.111805832392291
		0.61653324999774	-0.071250273914965
UBXN10	127733	0.61653324999774	0.205492574402495
DCX	1641	0.616753731876414	0.0700396858095247
		0.616799937141931	0.0459262586791396
		0.616920185298582	0.197772907222223
AMER1	139285	0.616920185298582	0.130915573545353
FHOD3	80206	0.616956483552295	-0.140851090959183
LRFN2	57497	0.61696335639705	-0.227758733934239
ABRACL	58527	0.616966963767554	0.159637191729026
C9orf66	157983	0.616966963767554	0.111675485252834
SLC12A7	10723	0.617054713273618	0.241508382396828
		0.617054713273618	-0.0693867693560084
		0.617153072853126	0.146857747133788
DEFA4	1669	0.617153072853126	0.345432868255102
DCTN3	11258	0.617164533969173	0.0784345114750575
ZNF519	162655	0.617164533969173	0.167049537997733
		0.617170150777541	0.145550975333335
TTC30B	150737	0.617306685691687	0.133063435327666
PTPRO	5800	0.617384376029774	-0.161782147821993
CASKIN2	57513	0.617387073282058	0.108229508489798
SCN11A	11280	0.617425990375224	0.0771164049671209
MICU2	221154	0.617477679795328	-0.121733465931971
		0.617477679795328	-0.066811563448979
		0.617595165130343	-0.160163110424034
NIM1K	167359	0.617599652027937	-0.0810264819614503
CCDC158	339965	0.617599652027937	-0.0521428023503394
CPA1	1357	0.61766892254304	-0.0825400223639452
DIRC1	116093	0.61766892254304	-0.0823836433321987
		0.617957772810358	0.134274006351475
		0.61804030043915	0.207945464184808
ADAM10	102	0.61804030043915	-0.10692879289342
		0.61808678031819	-0.133886156289115
IL13RA1	3597	0.61808678031819	0.48208188855896
EBLN2	55096	0.618109969355211	0.163736982997734
SLC35A2	7355	0.618109969355211	-0.104413193301585
RPL23AP5///RPL23AP82///RPL23AP7	729480///284942///118433	0.618109969355211	-0.134177046433106
		0.618109969355211	0.0880135452029487
UNC45A	55898	0.618114042522435	-0.101426111293648
		0.618176444355051	-0.221948362158729
		0.618283420399119	-0.0881205500453506
HHIP	64399	0.618324240938674	0.35046043195465
SSH3	54961	0.618401674385051	0.14713373411338
SSBP4	170463	0.618463205984025	0.114521520605443
ATP6V0A1	535	0.618481397660215	0.381691230818595
		0.618511873564029	-0.0838296605476172
		0.618600801592756	0.0436914921111118
SERPINB11	89778	0.618635027181467	0.0653245852188209
ELAC1	55520	0.618635027181467	0.180169813753969
YY1AP1	55249	0.618659557147868	-0.131489230971654
		0.61870342125298	0.0681523276961458
		0.618808761206753	-0.178284314781178
SPDYE3	441272	0.619090621480611	0.117723582339003
CHRNG	1146	0.619095663010464	-0.0779617078605428
LBX1	10660	0.619140966670163	-0.0900739839943299
CWC22	57703	0.619140966670163	-0.0999350156745988
RANGRF	29098	0.619140966670163	0.131972686479592
IRX2	153572	0.619140966670163	-0.139671324899091
		0.619140966670163	0.127229848903629
		0.619140966670163	0.0576234570181411
TNFSF15	9966	0.619140966670163	0.0863595633049905
NOV	4856	0.619140966670163	0.250122995359413
		0.619201807814446	-0.0922771185838998
		0.619221171315329	-0.0771164598582752
		0.619243694376345	-0.149998184594102
WDCP	80304	0.619277570052389	-0.211957101790249
GDF5	8200	0.619320355844517	0.0722741577993213
		0.61951785230406	0.225449480022677
		0.619571080212798	-0.0374014711530601
NNAT	4826	0.619579891845438	0.119061328766441
APOF	319	0.619618528094562	-0.0609605302052141
SLC22A14	9389	0.619623480346599	-0.0779394884999993
NOX3	50508	0.619792083988699	-0.0790064883968244
		0.619947681603505	-0.10770230901814
CHRNB1	1140	0.619947681603505	-0.121384875319726
		0.620062795907646	0.225513986500003
FGF12	2257	0.62022960093507	-0.0597967774501122
		0.62022960093507	-0.101856158612244
NEMP2	100131211	0.62022960093507	0.218739247985263
RHOC	389	0.620274073383774	0.15993734879252
PKHD1	5314	0.62040231106571	-0.0462912231122439
NUS1	116150	0.620557744970226	0.131156280343538
		0.620557744970226	0.15349289829819
MFNG	4242	0.620557744970226	-0.243675973696144
KMT2D	8085	0.620741926250803	-0.142320670155327
DPYSL5	56896	0.62075377774818	0.0646888105476204
KCNJ6	3763	0.620834471695515	-0.0610441559353734
		0.620965730973313	-0.159656677438774
		0.620987765325792	-0.0393384387414963
CEP162	22832	0.621033595210415	-0.131296554740362
OR2C1	4993	0.621286808752105	-0.0859278602800444
OR4F29///OR4F21///OR4F16///OR4F3	729759///441308///81399///26683	0.621286808752105	0.0901272549421774
		0.62148700365232	-0.075458466007936
		0.621573276820111	0.198093318337871
MXRA7	439921	0.621601347254598	0.151514713240363
		0.621611032691376	-0.0647768211111082
CXorf66	347487	0.621613102580906	-0.0514859291995453
ACTBL2	345651	0.621624328330728	0.0816875816598643
VPS37A	137492	0.621700371977991	0.103499328475059
		0.621700371977991	-0.156680656598637
MPRIP	23164	0.621838033652599	-0.164707247037413
		0.621847965274305	0.221139061819728
NOL8	55035	0.62186657623003	0.11330379009751
		0.621868125799377	0.134088264126985
		0.621999268490634	-0.0447335200442165
NRL	4901	0.622010728350078	-0.107290908499999
SCRIB	23513	0.622098316264595	0.0921014940396852
KCNK10	54207	0.622098316264595	0.123886248986395
PGM1	5236	0.622145299167504	0.262029012403629
CFAP43	80217	0.622145299167504	0.0707497670362822
GPR139	124274	0.622145299167504	-0.105552223942174
PLD5	200150	0.622188555859378	-0.0900237640385484
OR2T10	127069	0.622188555859378	-0.10430829362018
CHIAP2	149620	0.622200208312185	0.063770886850341
ATP2B2	491	0.622255465184003	-0.102629522065759
KCNJ8	3764	0.622255465184003	-0.083852179837868
DAO	1610	0.622399793999628	0.0704670302539694
		0.622450095467315	0.0405232833106584
DOK5	55816	0.622605075813414	-0.127895947662131
		0.622605075813414	0.159006436877552
SEC24C	9632	0.622727136682296	0.09178547317007
FGF23	8074	0.622727136682296	-0.0746657905759616
C6orf118	168090	0.622727136682296	-0.0602446015657594
SESN2	83667	0.622727136682296	-0.178108237876416
TDG	6996	0.622727136682296	0.127366724151928
SLC27A3	11000	0.622727136682296	0.19938307368821
		0.622748462103957	-0.0744508663027208
PIGL	9487	0.622779555742723	-0.169554365617913
		0.622786112853868	-0.120927594623582
		0.622802783532783	0.0965939205158755
NCOA7	135112	0.622802783532783	0.150934190769844
PUS10	150962	0.62296572486685	0.122299120450116
		0.623038984131312	-0.118662322301586
		0.62305479151197	-0.230541518079364
TBC1D23	55773	0.62305479151197	-0.114285907726756
DPM3	54344	0.623094524342783	-0.102654379124714
LOC642484	642484	0.623094524342783	-0.0771190383095228
ARHGAP39	80728	0.623094524342783	-0.0823686738571414
WWC2-AS2	152641	0.623212603694015	0.094449963821996
		0.623303146963188	-0.063619951845804
PCDHA2	56146	0.623330728101305	-0.0633797444535142
		0.623531143737294	0.135245954081633
		0.623531143737294	-0.057982094299319
		0.623548902241661	-0.0842675353276632
RANBP6	26953	0.623632360640539	0.145575062448982
CLASP1	23332	0.623679211070167	-0.0837281909818568
LGALS12	85329	0.623732352019537	0.282288330773246
		0.623746062448259	-0.199290057063491
TTC41P	253724	0.623746062448259	-0.0709119508140579
RPL41P5///RPL41///RPL41	6172///6171///6171	0.623767365501689	0.0813526963469418
		0.62383425103305	-0.110048949261904
GATSL2///GATS	729438///352954	0.623852505211036	-0.165339588664398
		0.623954006216581	-0.16988707512358
PABPC1L2B///PABPC1L2A	645974///340529	0.623954006216581	-0.0947810714331059
		0.624027366006635	0.142853641812926
RENBP	5973	0.624153212360981	0.179930687515874
		0.624302127166137	-0.126763121845803
SAMD4B	55095	0.624302127166137	-0.124753108806122
KPNA6	23633	0.624302424390184	0.109236018064628
LOC339059	339059	0.624404157481725	-0.0789604018639443
TUBA1A	7846	0.624404157481725	0.209254223209754
HIST3H2A	92815	0.624404157481725	-0.283033282376416
DSN1	79980	0.624404859019815	-0.156599104060088
ETV4	2118	0.624659663603475	0.177311739654195
MTFP1	51537	0.624666299661411	-0.115733491565759
PIP5K1B	8395	0.624673822835391	0.370349778647394
CRISP3	10321	0.624732093375673	-0.315862508710883
		0.624732093375673	-0.184405477660996
C6	729	0.624732093375673	-0.0638949879569153
PBX3	5090	0.624732093375673	0.254942073749436
ZNF480	147657	0.62474121690041	-0.209477003930837
RBMS3	27303	0.62474121690041	-0.178578495608843
ARMC10	83787	0.62474121690041	0.169295600734697
SNORD38A	94162	0.62477176456029	0.193939215929707
GABRG2	2566	0.62477176456029	-0.0598150908503396
SEC11C	90701	0.624801038237115	0.221063988373018
FCGR2C///FCGR2B	9103///2213	0.624883806547114	-0.413514418181405
ITGAD	3681	0.624883806547114	-0.100313568690475
GCNT3	9245	0.624883806547114	-0.10447658516213
		0.624883806547114	0.123304744264173
GAB1	2549	0.624883806547114	0.527114376437644
		0.624883806547114	-0.070124865249432
ZNRD1	30834	0.624883806547114	-0.100608285876416
TOX2	84969	0.624883806547114	-0.117474587425169
		0.624897464038054	-0.142162633575962
		0.625081302088982	0.287898755387757
CCNT1	904	0.625081302088982	-0.132640163756232
WFDC9	259240	0.625081302088982	-0.0589268837607704
ANGPTL4	51129	0.625167170601708	0.0764380850045363
LOC151174	151174	0.625192441511352	0.0975093293968268
RPS13	6207	0.625220249111156	0.198645682138325
F2RL2	2151	0.625220249111156	-0.130921470804987
SIRT2	22933	0.625257803444212	0.107395661132655
UHMK1	127933	0.625323753019867	0.16711340861678
LRRFIP1	9208	0.625323753019867	0.276973503997735
USPL1	10208	0.625533236013202	0.153603381853745
TEKT1	83659	0.625559933879518	-0.082321438445577
CCL2///CCL2	6347///6347	0.62559533145601	0.28074884465193
		0.625609476634266	0.0577568314886636
		0.625754998948865	-0.0728036946133783
KRAS	3845	0.625810837802066	0.160585619055558
IQSEC3	440073	0.626016586562157	0.0979220387063506
		0.626025798356961	-0.100946942921769
ABHD14B	84836	0.626025798356961	-0.152605107351471
CCDC106	29903	0.626121581707684	0.115024934143992
		0.626228576098795	-0.18070068656009
RNASE7	84659	0.626258317851785	-0.0839494726224475
TRAK2	66008	0.626381001398095	-0.191748525352605
C3orf58	205428	0.626402461846281	0.149708976437644
ATP6V1G2-DDX39B///DDX39B	100532737///7919	0.62643708261825	0.0815500440589592
VPS52	6293	0.62643708261825	0.099512868816328
		0.626442664286315	0.141377205396827
		0.626458622526055	0.109451076003403
SPEF2	79925	0.626458622526055	-0.155131521015873
DDB2	1643	0.626458622526055	0.117375246672339
ANKRD26P1	124149	0.626458622526055	-0.0586092837040808
		0.626601591836951	-0.179383532402494
		0.626601591836951	-0.254650765002267
CDHR1	92211	0.626601591836951	-0.129777137201813
		0.626686056435366	-0.114812009114512
AGXT	189	0.626740065111551	-0.085793758125849
UBE2U	148581	0.626740065111551	-0.0410693795158723
PPP3R2	5535	0.626740065111551	-0.0963677045045337
AMZ2P1	201283	0.626740065111551	-0.225214093925167
		0.626798421211947	-0.0535061970680268
TACC3	10460	0.626841455817793	0.183532241318595
NTSR2	23620	0.626872751181749	-0.0803189272743747
		0.626886621031708	0.0889833437471665
		0.626886621031708	0.226823161481859
LOC102724238///LOC100126582///FGF7P3///LOC403323///FGF7P6	102724238///100126582///654466///403323///387628	0.626971130665835	0.152541621253969
TMEM38B	55151	0.627019290544885	0.251740202807257
SEPT3	55964	0.627019290544885	0.161010798504536
		0.627199866811483	0.0528930373628125
ATP1A3	478	0.627346972390669	-0.279059435276643
LOC100129449	100129449	0.627346972390669	-0.0739613272154185
TMEM221	100130519	0.627358702140015	-0.0857080896122415
TVP23C-CDRT4///TVP23C///TVP23B	100533496///201158///51030	0.627406003011774	0.155455345465989
		0.62748020820317	-0.131987977492062
EIF3F	8665	0.627510461837349	0.148649263333336
		0.627563951774798	-0.115289162282312
NCSTN	23385	0.627687057026663	0.164706471210888
CDC42	998	0.627721613858835	0.183511336424038
		0.627783011447276	-0.0548949327539674
		0.627829127948689	-0.104879718022675
C2orf69	205327	0.627829127948689	-0.0864530330816313
		0.627829127948689	0.088666645925171
SLC35E3	55508	0.627829127948689	-0.214854175789114
		0.627829127948689	0.0658400131519286
GABRA5	2558	0.627849748846894	-0.068041672189342
PPY	5539	0.62786203723698	0.0758243011848081
LOC100287869	100287869	0.62786203723698	-0.0835131795226753
NRP2	8828	0.62786203723698	-0.143498630075963
		0.627862410779588	-0.258711709354873
		0.627933114868447	-0.0728826364693864
DDX23	9416	0.627933114868447	-0.0996297443934235
C11orf88	399949	0.627933114868447	-0.0754126381088427
		0.627967516222302	0.152000248405896
		0.627972317479489	-0.0441484303072559
		0.62797469640367	-0.0774660405555543
CCKAR	886	0.628016155523258	0.0932612258945587
PRSS38	339501	0.628016155523258	0.0720737423219964
SLC9C1	285335	0.62802185208526	-0.0754139107358274
		0.628177164808624	-0.0897840032380945
		0.628254251998604	0.14302853271202
STX8	9482	0.628290561193471	0.123603575471657
ZNF442	79973	0.628361150305143	-0.142418576149661
		0.628779031388626	-0.076490955743763
DEC1	50514	0.62909741353062	-0.0636329592834457
LOC441666	441666	0.629243197182048	-0.11821492394331
		0.62953393080017	-0.136750814487526
HIST2H2BF///HIST2H2BA	440689///337875	0.629600577200544	0.240118317418369
TEX13A	56157	0.629642249680182	-0.0834506511235817
CRYGA	1418	0.629642249680182	-0.0608391301621301
		0.629642249680182	-0.0945727818775488
		0.629642249680182	0.119073924858277
DPM2	8818	0.629709421730763	-0.11020700798866
		0.629709421730763	0.138545958408165
SLC1A5	6510	0.629709421730763	-0.0921266035907022
SMARCA5	8467	0.629709421730763	0.123009581776648
OR4L1	122742	0.629709421730763	-0.0624924997301584
UTP23	84294	0.629709421730763	-0.113410382431971
PABPC1P2	728773	0.629709421730763	-0.0874489838333328
		0.629910656429047	-0.0347375274002264
HAVCR1	26762	0.629942316671345	0.0954346330884355
		0.629963227956112	-0.112790196122448
SLC10A2	6555	0.629993582738913	-0.0773568301916097
FOLH1B///FOLH1	219595///2346	0.630041434473673	-0.0800279010918361
DUOX1	53905	0.630041434473673	-0.0737410094081619
ARID2	196528	0.630041434473673	0.122375761990932
		0.630041434473673	-0.0485310791564619
		0.630090477162829	-0.205224861434239
		0.63012252521704	0.135292605246033
TOR4A	54863	0.630269762820849	0.133685071419501
LOC400997	400997	0.63034205944975	0.0937707473809537
OR4K2	390431	0.63034205944975	-0.0686040122029472
		0.63034205944975	0.0925567322267584
HRNR///RPTN	388697///126638	0.63034205944975	-0.0771524192777764
		0.630408124598241	-0.0975805152868467
ZNF275	10838	0.630464985689187	0.182715967787983
		0.630508737758608	0.100181538934241
TOP3A	7156	0.630508737758608	-0.128424363926302
LOC646214	646214	0.630665934193103	0.233150367892291
		0.630893698328413	0.174496676085035
HSPA7///HSPA6	3311///3310	0.630893698328413	-0.210812322696143
		0.630897728749585	-0.034281636790249
		0.630932341341199	-0.0678790815181398
		0.630932341341199	-0.080107240953514
PPP2R5E	5529	0.630954738304762	-0.0670571201031729
OR1A2	26189	0.630954738304762	-0.0774207991734683
ATP6V1G2-DDX39B///DDX39B	100532737///7919	0.630954738304762	-0.159774251907028
		0.630975525170822	-0.0748413627641709
		0.631070427433359	0.209506027217689
MALAT1	378938	0.63120148789936	0.0733229685714303
		0.63130031100943	-0.20531441169501
		0.631304588140774	0.167039208578232
PICK1	9463	0.631327856244406	0.108112012740365
		0.631404664012872	-0.0650592623197275
PXDNL	137902	0.631504187764242	-0.0641848770532865
LOC440896	440896	0.631550641988932	-0.0849339159931963
		0.631557238839432	0.11962128668481
C16orf95	100506581	0.631557238839432	0.0917088521315197
SHC1	6464	0.631557238839432	-0.090600587710882
		0.631557238839432	-0.0668047140907015
CLTCL1	8218	0.631589962653541	0.259789153348073
H3F3AP4///H3F3A	440926///3020	0.631589962653541	-0.159283500534011
ASTN1	460	0.631607797223693	-0.0992648975136046
EIF2B5	8893	0.631663773925719	0.115904527482995
		0.631663773925719	0.102548724337871
		0.631663773925719	0.223812601702949
OPN1SW	611	0.631663773925719	0.0749881255532885
		0.631667389345746	-0.103045721436506
		0.631697874477341	0.26789979619728
LINC01138	388685	0.631698680297024	-0.110365805650791
		0.631787455790455	-0.213842105282311
TET1	80312	0.631860058827488	0.256421446215421
		0.631860058827488	-0.0463124100442167
		0.631879291012253	0.211001135494334
		0.631917377060216	-0.0931795949818577
CRB2	286204	0.632079592729708	-0.0889029906632635
FLJ30679	146512	0.632247621307511	-0.075247595740362
STX1B	112755	0.632384695150634	-0.0809288048809504
FRG2C///FRG2EP///FRG2///FRG2B	100288801///647476///448831///441581	0.632384706974217	-0.130582153682539
		0.632441068639829	0.123666183578234
		0.632597309117211	-0.130014052596371
FDXACB1	91893	0.632656612564408	-0.178691777361677
		0.63268049253233	-0.212171042683672
GMPPB	29925	0.632740225842379	-0.0974433204217666
POM121L9P	29774	0.632740225842379	0.10604543411338
MIR130A	406919	0.632740225842379	0.0703093435158735
MIR149	406941	0.632837961427218	0.0880331047154215
		0.632879871508499	-0.0316202452494325
		0.632965905005022	0.219685099265309
OR1F1	4992	0.633006631454074	0.121955285015874
NCALD	83988	0.633006631454074	0.231699515448981
		0.633006631454074	-0.139180777749432
PIWIL2	55124	0.633006631454074	0.0806401351836739
		0.633006631454074	0.0446268078458059
		0.633070604065897	-0.257714258530611
		0.633070604065897	0.185271117676872
ZNF273	10793	0.633078828433882	-0.181839527378684
		0.633078828433882	-0.110814529526077
PHKA2	5256	0.633203531579385	0.0742507805634949
		0.633215150297494	-0.0752455296417223
LOC642846///DDX12P///DDX11	642846///440081///1663	0.633239913952274	0.113681260950115
		0.633354655964863	-0.0967336206417224
PLEKHO1	51177	0.633354655964863	-0.186484700115644
		0.633357622099316	-0.178674030683672
		0.633416449079038	-0.103977661524942
MIR138-2	406930	0.633416449079038	-0.0904889505238087
RABGEF1	27342	0.633416449079038	0.146727999736962
		0.633416449079038	-0.0726234482879811
ZNF395	55893	0.633416449079038	0.129055633284581
LCN8	138307	0.633416449079038	-0.270207661289115
PCAT4	118425	0.633416449079038	0.0443186563820865
		0.633416449079038	-0.0413517389580491
CKLF-CMTM1///CMTM1///CKLF///RHOQ///CMTM1///CKLF	100529251///113540///51192///23433///113540///51192	0.633416449079038	-0.146262820568026
KRT71	112802	0.633417500624748	0.0712940538752838
		0.633417500624748	0.108738794467122
		0.63368175793004	-0.172625873951247
MRGPRG	386746	0.633753202366837	-0.0904942131156448
		0.633753202366837	-0.132861670259635
FZD4	8322	0.633753202366837	0.104208195488663
LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///LOC653080///GUSBP2///GUSBP11///SMA5///SMA4///GUSB///GUSBP3///SMA5///SMA4	106660613///100133050///100049076///728411///653188///653080///387036///91316///11042///11039///2990///653188///11042///11039	0.633779118286968	0.165333325654198
		0.633801791834493	-0.0759272519648513
		0.633801791834493	0.0843521443650799
TAF13	6884	0.633801791834493	0.188290907198415
CLIP4	79745	0.633801791834493	0.330623272003403
		0.633801791834493	-0.118320630666663
		0.633801791834493	-0.0758982170578202
RIMBP3B///RIMBP3C///RIMBP3	440804///150221///85376	0.633801791834493	-0.0998443933276629
INO80B-WBP1///WBP1	100532735///23559	0.633879709094421	0.100791040439912
RPL36AL	6166	0.633881726318864	0.185567204124721
SLC35G3	146861	0.633881726318864	0.106965995670071
SAFB2	9667	0.633881726318864	-0.128040722730157
IGKC	3514	0.633881726318864	-0.378086575671199
ZFP2	80108	0.633881726318864	-0.165965312243764
REG1B	5968	0.633908137505675	-0.057860079096371
OR5F1	338674	0.633908137505675	-0.0962300615793641
LOC107133515///LRRC37BP1///LRRC37B	107133515///147172///114659	0.634028187077957	-0.156603623484126
		0.634083980987494	-0.0465944168764167
PDPR	55066	0.634134086855403	0.117831969464856
SLC6A13	6540	0.634134086855403	-0.0784245129682519
SNORA51	677831	0.63425897713843	0.105784627687076
FLJ45950	399975	0.634403077958894	0.225692881596373
		0.634404985888194	0.109418695941045
		0.634420672032521	-0.256336194224488
OR9G4	283189	0.634420672032521	-0.061952858063492
TFF3	7033	0.634431640524324	-0.102641674546484
LGALS8	3964	0.634439719747194	-0.153271997992062
		0.634502896620731	-0.0775089025340119
MKL2	57496	0.634502896620731	0.189948671865081
NAPA	8775	0.634593494774997	-0.114766471379818
ZNF844	284391	0.634674776897797	-0.228241515473922
ZNF680	340252	0.634728926840341	-0.196024459370746
		0.634728926840341	-0.0937828225884338
CC2D2A	57545	0.634728926840341	-0.113474608946711
DNAJC28	54943	0.634801415598195	0.119322247112245
PPP3CA	5530	0.634808234522024	-0.201608091860543
		0.634808234522024	-0.110681556210883
		0.634941113220052	-0.0908187425589562
		0.634941113220052	-0.0314647041519267
		0.634941113220052	0.19326866260431
ACIN1	22985	0.634941113220052	0.0827719997811815
LOC100288160	100288160	0.635018582762729	-0.0851379792551006
LOC441601	441601	0.635256926681973	-0.103908424137186
TMEM267	64417	0.635258092564163	0.228414170797054
KRTAP27-1	643812	0.635286273442896	0.079298698460319
FZD8	8325	0.635286273442896	0.111845354659865
		0.635300429609779	-0.101797473065758
		0.635372004537214	-0.202248648225622
NBEAL1	65065	0.635372004537214	0.198820450175739
SEMA3E	9723	0.635378919274414	-0.0828487846621306
		0.635378919274414	-0.0545709671088419
OTX2	5015	0.635378919274414	-0.0894991429920626
IL1A	3552	0.63553864389144	0.111741413935375
		0.635618636216832	0.19524148159864
RALGDS	5900	0.635618636216832	0.141464625272111
		0.635618636216832	-0.0953273169251689
RAB40B	10966	0.635618636216832	-0.0955352089036277
		0.635618636216832	-0.0753723834240319
MISP	126353	0.635618636216832	-0.0761610078208603
		0.635618636216832	-0.0574024732868472
MGC57346-CRHR1///CRHR1	104909134///1394	0.635662671737144	-0.0765988012755088
ZFP41///GLI4	286128///2738	0.635669721275884	-0.0738370548843514
		0.635752232226568	0.141104156845806
RPRML	388394	0.635762785770286	-0.0917803220702931
		0.635878490772802	-0.199972085115644
		0.635879547924841	0.195248594252835
SLC35D2	11046	0.635896713317349	0.204133863742631
B9D1	27077	0.635896713317349	0.0864962587097526
OR5M11	219487	0.635896713317349	0.0896384056405903
		0.635896713317349	0.120064682764173
POGZ	23126	0.635979027739035	-0.191060114582764
CDH20	28316	0.636095453203079	-0.0721562629614501
IRS2	8660	0.636109276111179	-0.180114153088435
		0.63613682169833	-0.125421345637186
		0.63613682169833	-0.145711211175736
SNX24	28966	0.63613682169833	-0.181577109485259
		0.63617923927147	-0.0759770553163257
		0.636221999411911	0.249536277104308
		0.636221999411911	-0.128016381388887
MED6	10001	0.63635936270176	-0.118337794638319
RDH13	112724	0.636384692715542	0.0992964527936531
OR1N1	138883	0.636389364618239	0.0667443457936518
OSBPL7	114881	0.636442639260735	-0.0705749049047606
		0.636514319282924	0.270973664617916
FDX1	2230	0.63655808676572	-0.106742922538547
		0.63655808676572	-0.0657715547630375
		0.636656642904588	0.12294664222676
HYI	81888	0.636656642904588	0.127006356217688
		0.636656642904588	-0.0840003810034009
USP27X-AS1	158572	0.636723050978004	-0.112686982307256
TMEM132B	114795	0.636723050978004	0.149144718225624
ADAMTS12	81792	0.636932632205124	-0.127811402126983
HFM1	164045	0.637004941310966	-0.114654012142857
		0.637004941310966	0.103476297331067
INTS1	26173	0.637044758326016	-0.105131960122448
CLDN20	49861	0.637044758326016	-0.0705096580986382
TUT1	64852	0.637128226317202	-0.0734346577460308
ATP8B5P	158381	0.637128226317202	0.0522440234693886
		0.637155904675489	-0.0478153032834467
ELOVL4	6785	0.637205606747055	-0.376866471981859
		0.637232858734003	0.142342790543088
